epoch,lr,train_total,train_main,train_nonneg,train_anom,train_grad,train_pattern,train_spectral,train_rmse
188,0.0001,0.3751684570064147,0.020914514074926654,0.0,0.014397584989637835,0.0008304208352001297,0.06112708278427211,0.2778988559730351,6.3364410808851055
189,0.0001,0.3824801033673187,0.021874219133072376,0.0,0.01482431399684477,0.0008319592683771285,0.063021363147224,0.28192824862586957,23.634309222336665
190,0.0001,0.3778694961220026,0.022239082359495416,0.0,0.014489778644929174,0.0008338960362834769,0.06201922002946958,0.2782875193903844,3.3394101472006694
191,0.0001,0.3784489322764178,0.021005928315086447,0.0,0.014380156320839887,0.0008301251825741929,0.06277802665135823,0.2794546967682739,4.592838639771382
192,0.0001,0.374321255988131,0.020851334656375304,0.0,0.015132729587397383,0.0008351222293943769,0.06342003032720338,0.2740820388620098,3.258142341852399
193,0.0001,0.37835742672905326,0.021250070200039772,0.0,0.014521037467299417,0.0008355480995305697,0.06170844845473766,0.280042322507749,4.167679115638022
194,0.0001,0.3748294892720878,0.020404004658,0.0,0.014512780755467247,0.0008299335330169318,0.061433478947340824,0.27764929093730945,2.52029713750481
195,0.0001,0.38079220910246175,0.021331653761687146,0.0,0.01464599328028271,0.0008313624827375558,0.062434314944160484,0.2815488837659359,3.43676105688677
196,0.0001,0.37138985097408295,0.02088952250536143,0.0,0.014305634240978785,0.0008303064084884682,0.060226975057351716,0.27513741290507215,5.003701522937424
197,0.0001,0.3772976727535327,0.022055896389550373,0.0,0.014940942811032679,0.0008367553192935399,0.06220998648980943,0.2772540906444192,6.600340608487028
198,0.0001,0.3703759014606476,0.020433958218442665,0.0,0.014087043760810047,0.0008266999849790105,0.061618227569852024,0.2734099719673395,2.696317742289855
199,0.0001,0.3758987174369395,0.021158394890032167,0.0,0.014326920136227272,0.0008240763762993689,0.06077664787881076,0.278812678065151,4.348778551819144
200,0.0001,0.37360007657359046,0.020008957758060813,0.0,0.014346685136843007,0.0008288337457239928,0.06181103452884903,0.27660456524851423,3.387658381014314
201,0.0001,0.37422243505716324,0.02116404972912278,0.0,0.014301219105012327,0.0008296073347082711,0.06070553588991364,0.2772220225694279,4.5594205512404296
202,0.0001,0.3658338413418581,0.019411181559310837,0.0,0.013828173129392477,0.0008264129711127074,0.06007367079534257,0.2716944021328042,2.612936589426548
203,0.0001,0.37570437012861174,0.021373733724127913,0.0,0.014841137987483913,0.0008249364754343939,0.06133737899169015,0.2773271823922793,2.283794230421485
204,0.0001,0.3726350834282736,0.02098548713668909,0.0,0.014557673477005059,0.0008303071961866711,0.05984176539156275,0.2764198488245408,5.306756506849295
205,0.0001,0.3740722745812188,0.02128545425997193,0.0,0.014517010120471241,0.0008265075085394832,0.06159768285579048,0.27584561977225047,8.682779813936149
206,0.0001,0.3716620019792269,0.020830021427779382,0.0,0.01398613364532745,0.0008264352640405074,0.060877209344956405,0.27514220339556533,3.2211939940500214
207,0.0001,0.37260605581104755,0.019553207592252875,0.0,0.014277157585941799,0.0008287497899649073,0.06036532330714787,0.27758161754657823,308.94102600348197
208,0.0001,0.3702095104381442,0.02087950686958114,0.0,0.01393476275188732,0.0008204883574004876,0.060301984718535095,0.2742727674388637,12.340141830642539
209,0.0001,0.3712565281117956,0.020967455149123754,0.0,0.013888874326463943,0.0008229715313063934,0.06051751318348882,0.2750597147581478,5.7712547567418175
210,0.0001,0.3665040316991508,0.020627896552468883,0.0,0.013965387902620327,0.0008230313495308413,0.060072544671129435,0.2710151701855163,3.7825305173932757
211,0.0001,0.3665447101617853,0.0197544939085977,0.0,0.013613359982021697,0.0008289224399504747,0.05977582712269699,0.27257210621610284,4.621018006615968
212,0.0001,0.36710349066803855,0.02073402842628032,0.0,0.013615728743995229,0.0008189860805032367,0.058763730737458296,0.27317101748970646,2.4280243598016056
213,0.0001,0.3656704914756119,0.020855571803015966,0.0,0.013721632272790885,0.0008236886869781301,0.05896147758661149,0.2713081218923132,3.1579491358122618
214,0.0001,0.368216204456985,0.019842777984498145,0.0,0.013706300588334367,0.0008265527844741882,0.06008062210942929,0.2737599515045683,6.916914978640917
215,0.0001,0.36843618261627853,0.020519233671317732,0.0,0.014006201203301316,0.0008324987146958543,0.05876464723648193,0.2743136037606746,7.419561286899608
216,0.0001,0.36918025425014395,0.01963675492394638,0.0,0.013784355755584935,0.0008270512733664267,0.05914391292996394,0.27578817975396913,3.434946628799902
217,0.0001,0.36749851269026595,0.019450543538065784,0.0,0.0140729951041673,0.0008240401264932492,0.05855984505615197,0.2745910883725931,2.7906872174522626
218,0.0001,0.36856270069256425,0.019960217637465878,0.0,0.013742172968098506,0.0008222278919068534,0.05947606632253155,0.2745620178369184,6.148436231103582
219,0.0001,0.3654628391377628,0.02043190443752489,0.0,0.014243491178300852,0.0008213360186649273,0.05840575778468823,0.2715603491136183,4.852563748164757
220,0.0001,0.3745215339586139,0.02266341464201105,0.0,0.014481055021557646,0.0008264064263130422,0.05921150692544567,0.27733914949931204,5.9952792686885275
221,0.0001,0.3648893676387767,0.019819523840851616,0.0,0.013630855772741294,0.0008193237493590763,0.05802586644616289,0.27259379827106994,4.002194080768701
222,0.0001,0.36504970397800207,0.019858344071205163,0.0,0.013678226999521334,0.0008225108881561027,0.05856150509983612,0.27212911611422896,3.8572202541463403
223,0.0001,0.3666931878930579,0.019089720916478353,0.0,0.013552303322891627,0.0008206435503173756,0.059113309282111004,0.2741172113455832,2.3312310102182243
224,0.0001,0.36993265664204955,0.020585544923960697,0.0,0.013762992929817605,0.0008182368896996195,0.05793103319592774,0.27683484662945074,5.220025512185809
225,0.0001,0.36112723460731405,0.020264933330812102,0.0,0.013523214656743221,0.0008124374170771868,0.05741370933052773,0.2691129383941491,2.4514013935257735
226,0.0001,0.3611904977976034,0.01927474252928126,0.0,0.013375093220626392,0.0008195765815344203,0.05871539862710051,0.2690056875968973,3.371248034802066
227,0.0001,0.36529105886196095,0.019956548038559657,0.0,0.013699920051294612,0.0008181354691411494,0.058658031843757875,0.2721584242147704,14.415432067872592
228,0.0001,0.36450079968199134,0.01913055490149418,0.0,0.01335393533857617,0.0008194624515454052,0.058834821179819606,0.27236202692923445,7.371646513221735
229,0.0001,0.3621344221755862,0.019327575726492796,0.0,0.01348726921302538,0.0008171850683993398,0.05774470067505414,0.27075769069294137,8.56347056323172
230,0.0001,0.36075817529732984,0.01942241846457667,0.0,0.013290486830859058,0.0008212238377230582,0.05725151022973781,0.2699725354711215,5.74637283528411
231,0.0001,0.36088127790329355,0.019491307894592563,0.0,0.013451611775963102,0.0008153245883022464,0.05679531425509291,0.27032771970455843,4.950266014170345
232,0.0001,0.3616452533751726,0.019729788384817464,0.0,0.013203018107257472,0.0008137304170456142,0.057896550657460466,0.27000216658537585,2.7793309393275534
233,0.0001,0.36158271754781407,0.01876638654357521,0.0,0.013398429950029822,0.0008137092218779193,0.057562216446967795,0.27104197566707927,3.768755055636435
234,0.0001,0.36091286727848154,0.019530104467169924,0.0,0.013361715494587164,0.0008171917168056098,0.05777869958546944,0.26942515683670837,38.1404725152882
235,0.0001,0.3570957782988747,0.019575083948438987,0.0,0.013125333964126185,0.0008201486014816813,0.05637995388436442,0.2671952572806428,4.442139517835753
236,0.0001,0.3640728355385363,0.020339352384326048,0.0,0.013723001042914499,0.00081798344907232,0.05792504409328103,0.27126745305334526,2.463492417874954
237,0.0001,0.3593202531337738,0.01897741230034929,0.0,0.013271253655451195,0.0008131246841761216,0.05693858601928999,0.2693198767956346,3.7759016072885756
238,0.0001,0.3592900753331681,0.01902040337275442,0.0,0.013388895843187735,0.000814521827654365,0.05703848817696174,0.2690277653746307,9.179291230010039
239,0.0001,0.3610406323180844,0.018921138219108496,0.0,0.01316588219924597,0.0008174769189584671,0.056940551973336063,0.2711955818037192,2.5848571633960122
240,0.0001,0.3623103244851033,0.01969761908791649,0.0,0.013595083570786906,0.0008123562278494015,0.05743109682225622,0.27077416811759275,4.944075730590544
241,0.0001,0.3625579606741667,0.019422223963677727,0.0,0.013491924791499818,0.0008164121007515254,0.05786526037263684,0.27096213881547254,2.855490367994679
242,0.0001,0.35912807285785675,0.018789668078776838,0.0,0.013008118853273723,0.0008173859456140539,0.056186045869253576,0.2703268536521743,3.5101464182627837
243,0.0001,0.3583355851005763,0.01939318296839095,0.0,0.013404015437117778,0.0008148160517672901,0.05657256928194935,0.2681510012286405,23.54957510810344
244,0.0001,0.3543957071378827,0.019041713698243257,0.0,0.012986881298274966,0.0008079655728276217,0.055636121144440644,0.2659230250089119,2.3368874265800885
245,0.0001,0.35868158796802163,0.018739694800994283,0.0,0.013404292397657022,0.0008140555931580215,0.055274987020917855,0.2704485565579186,4.632268155025384
246,0.0001,0.35510013562937576,0.01912222883644669,0.0,0.013589418376795948,0.0008117962414265397,0.05540502908600805,0.2661716643876086,2.415368388625283
247,0.0001,0.35161267950509983,0.01847086177197828,0.0,0.012926807732583256,0.0008123201180296746,0.05611115478677675,0.2632915350453307,3.3006385085899668
248,0.0001,0.35005592244366807,0.01740617136238143,0.0,0.012484934891593488,0.0008109337211408274,0.056186635735988,0.2631672465552886,7.33064840766247
249,0.0001,0.35195481358096004,0.018190963555146784,0.0,0.012744358957206714,0.0008080032472814006,0.055071917498329036,0.26513957100299496,2.6868467443084065
250,0.0001,0.3563753484437863,0.019171645983684964,0.0,0.013211452611964583,0.0008129647546108268,0.05662856520696854,0.2665507193499555,3.2929431573416967
251,0.0001,0.3556361012160778,0.019278861002627917,0.0,0.013184919525277413,0.0008099337039766397,0.055467133138639234,0.26689525274559855,2.2104995899273354
252,0.0001,0.34728789515793324,0.017574028501258,0.0,0.012629125481907977,0.0008093700798023443,0.055455820043183245,0.2608195519230018,3.952851561171729
253,0.0001,0.35627622917915386,0.018752093202541193,0.0,0.013229940318221148,0.0008087666862290158,0.055759367445716634,0.2677260614776363,4.985239524378855
254,0.0001,0.3530709072947502,0.017615485592007946,0.0,0.012859725146578663,0.0008089545177275189,0.05563663635014867,0.2661501065207024,2.3680427011678375
255,0.0001,0.3511078697629273,0.01874199222099075,0.0,0.012670370659179753,0.0008061687265126238,0.05573165195528418,0.26315768645145,5.5594096017075945
256,0.0001,0.3529440773030122,0.018873220405415243,0.0,0.01289272562644328,0.0008068400097727135,0.05595818430689784,0.26441310765221715,5.8971302078479315
257,0.0001,0.35205878542425734,0.018704185843186377,0.0,0.01283903807901273,0.0008087186818102055,0.05489855118018264,0.2648082928887258,3.18363599331606
258,0.0001,0.35348071188976365,0.019146230194261687,0.0,0.012971063716880357,0.0008146663896392662,0.05485948311009755,0.26568926870822906,2.2931355549613595
259,0.0001,0.3550121400815745,0.018612360649664577,0.0,0.013225513740811342,0.0008111441494899433,0.054364179755793884,0.2679989413979153,3.02660661608812
260,0.0001,0.3564972543778519,0.019956992016280612,0.0,0.013389744057349162,0.0008096781147438984,0.05593554705653029,0.26640529356275994,2.9389350507160565
261,0.0001,0.348258497659117,0.017746820055132655,0.0,0.012693431075604167,0.0008083153747975302,0.05467912414072392,0.2623308066589137,4.12832636547978
262,0.0001,0.35242840166514117,0.01939621702816415,0.0,0.01308721637663742,0.0008051538150084525,0.055069694227616615,0.26407012017443776,3.41859413752315
263,0.0001,0.3459657172206789,0.0176618245265369,0.0,0.01233581459018751,0.0008062500536046476,0.05433410623421272,0.2608277225711693,3.6839503677559846
264,0.0001,0.3590011624619365,0.02016662981986883,0.0,0.013859934378463853,0.000806559365476763,0.05561944425183659,0.2685485943996658,2.9482828206516545
265,0.0001,0.34982480263958377,0.018965129824209725,0.0,0.012825599021501452,0.00080928121406032,0.05445578535242627,0.2627690063479046,4.375666051691813
266,0.0001,0.3506669101770967,0.01866436815544148,0.0,0.012847175871380992,0.000806871217112833,0.05416242959715115,0.2641860661096871,4.515585589703885
267,0.0001,0.35633777392407257,0.019735538053888984,0.0,0.013187918362139802,0.0008066127296994333,0.05426887606154196,0.2683388285028438,10.548174976294533
268,0.0001,0.3487845954174797,0.01812894688070325,0.0,0.012624200894303309,0.0008049227040676973,0.05452834168681875,0.2626981840003282,33.6715907464857
269,0.0001,0.35129462120433647,0.01865040035166506,0.0,0.013217550034217615,0.000807842743445993,0.05397122690919787,0.2646476010947178,4.045656088985113
270,0.0001,0.34760787058621645,0.01767779805716903,0.0,0.012272842795937322,0.0008059967240114929,0.05359392501607848,0.26325730769895017,2.143640558989691
271,0.0001,0.3531476971693337,0.017997569075911695,0.0,0.012640486520467675,0.0008070795380111425,0.05431183989276178,0.267390720701466,3.184442786864374
272,0.0001,0.34753629355691373,0.017613952441024594,0.0,0.012405555543712884,0.0008099949347979418,0.05284099762017528,0.26386579296862084,8.309610034002722
273,0.0001,0.35320588597096503,0.01935668480655295,0.0,0.012866272678365931,0.0008043821941707089,0.05446823738748208,0.2657103093806654,2.952574460987586
274,5e-05,0.35135302351166803,0.019058393823797815,0.0,0.012767461140659483,0.0008015332229357833,0.05424195117666386,0.26448368389780325,3.6724747302100695
275,5e-05,0.3346120211451004,0.016745086355513195,0.0,0.011512355248366172,0.0007982440720297745,0.05138119781622663,0.25417513827172417,4.141229000583025
276,5e-05,0.3352528928468625,0.016838316316958906,0.0,0.011545517975415956,0.0007995503946555497,0.05101306356179217,0.2550564429257065,4.139021537133462
277,5e-05,0.33491281094029546,0.016687499559338903,0.0,0.01141654027014738,0.0007984786905884297,0.05004031473072246,0.25596997848091024,3.677359927036505
278,5e-05,0.33627719098391634,0.017712961472473882,0.0,0.011971419574668593,0.0007998218588909367,0.04955210522166453,0.2562408827555676,3.0162073348259533
279,5e-05,0.3397282811347395,0.01670456339343218,0.0,0.011656796912575373,0.0007995039676037171,0.04959433488935853,0.26097308037181693,8.889976952952228
280,5e-05,0.33282207247490686,0.01636542178190818,0.0,0.011261531117270351,0.0007969176462362763,0.04953468453216677,0.25486351759172976,2.04553300504168
281,5e-05,0.33053735240052146,0.015966645091490744,0.0,0.011357994083179316,0.000798279982745953,0.04929142961433778,0.2531230029805253,3.5034660153024775
282,5e-05,0.335546056041494,0.01689160734046406,0.0,0.011618929365795339,0.0007968660834194452,0.04974787739532379,0.2564907776347051,9.7458010647411
283,5e-05,0.3367187373029689,0.017215949793656666,0.0,0.011747732703952352,0.0007997390027867368,0.04936048841530768,0.25759482725212973,3.392869530081219
284,5e-05,0.3326717661693692,0.016331639809019787,0.0,0.011347960033162963,0.0007940601646320525,0.04889278966584243,0.2553053169200818,4.342344321711015
285,5e-05,0.3359438638823728,0.017438086881156778,0.0,0.01168702993406138,0.0007989399756146062,0.049108344877216346,0.2569114632594089,2.4705364533318623
286,5e-05,0.3304871846921742,0.01616809150436893,0.0,0.011272472689597635,0.0007968772157861773,0.04891846007861508,0.2533312836506714,4.348492498055788
287,5e-05,0.32843796513043344,0.01614004416357299,0.0,0.011016973721173903,0.0007994916830587803,0.049072858363312356,0.25140859621266526,4.4237864772042075
288,5e-05,0.3315654731510828,0.016171697422881454,0.0,0.011236467032479899,0.0007959115437946215,0.04903429302309329,0.25432710310754675,3.0255275132109993
289,5e-05,0.33421437985574204,0.01690473546962797,0.0,0.011891731603100197,0.0007959101333957127,0.04899062533513643,0.25563137776528794,2.107215107913219
290,5e-05,0.33191584904367727,0.016380921832023887,0.0,0.011295423828414641,0.0007939595702737279,0.04913721941799546,0.25430832461764413,10.065121986136022
291,5e-05,0.3270642275456339,0.01607323890857515,0.0,0.01101358770635367,0.0007958753478002715,0.04844239630619995,0.2507391298810641,6.080804182065534
292,5e-05,0.32960039338407415,0.015912009517099552,0.0,0.01096397259728595,0.0007940650818151577,0.04872221657812285,0.25320812966674566,2.5171525827213745
293,5e-05,0.32822427378656965,0.015595891917958701,0.0,0.01119522067165235,0.0007930894720781604,0.04881094124478599,0.25182913003178936,4.736924434230824
294,5e-05,0.3293966103810817,0.016310362992953742,0.0,0.01130563785106157,0.0007949112274066769,0.048392684053396806,0.2525930143116663,2.142441220248147
295,5e-05,0.3314029512306054,0.01606275013909908,0.0,0.011141064500407083,0.0007955385791926043,0.04791187138956351,0.25549172633327544,2.833029364452205
296,5e-05,0.32918982456127804,0.016580360070899285,0.0,0.011244996589084622,0.0007939659982791151,0.04826458000267545,0.252305921788017,5.048202162988433
297,5e-05,0.32956377207301557,0.01585963507750421,0.0,0.011278656696352604,0.0007949580016581118,0.048571010265732184,0.25305951161620516,12.774139543923935
298,5e-05,0.3269264684058726,0.015896224527144415,0.0,0.01111225523345638,0.0007942793163238093,0.04864664962709261,0.2504770600547393,2.0311629056380784
299,5e-05,0.32911296794191003,0.016369137740791,0.0,0.011343997988054374,0.0007979698076875744,0.04908032581442967,0.25152153545059264,2.7851533371192896
300,5e-05,0.3285116422145317,0.015922506145822506,0.0,0.0111461004926241,0.0007935163847984464,0.04791110300963434,0.2527384161173056,3.37346760844383
